agents_No,instance,k,shrink,ignore-target,lltp-only,corridor,target,parking,algo,ignore-train,Runtime,HL_expanded,HL_generated,LL_expanded,LL_generated,agents,solution_cost,cost-dummy,algorithm,standard_conflict,standard_conflict_m2,standard_train_conflict,rectangle_sym,corridor_sym,parking_std,target_std,parking_sym,target_sym,train_self_conflict,None,num_llpp,num_lltp,num_cardinal,num_semicardinal,num_noncardinal,num_unkown,valid_train,num_body_conflict,num_target_conflict,num_self_conflict,runtime_mdd
40,5,4,True,False,False,False,False,False,CBS-DK,False,1.01107,22,45,24120,75550,/home/ubuntu/mike/CBS-exp/agent/warehouse-10-20-10-2-1-even/warehouse-10-20-10-2-1-even-6.scen,3852,1,CBS,22,0,0,0,0,0,0,0,0,0,,84,0,0,0,0,22,1,0,0,0,0
60,8,8,True,False,False,False,False,False,CBS-DK,False,90.0365,1384,2714,433014,1220353,/home/ubuntu/mike/CBS-exp/agent/warehouse-10-20-10-2-1-even/warehouse-10-20-10-2-1-even-9.scen,-1,1,CBS,1384,0,0,0,0,0,0,0,0,0,,2828,0,0,0,0,1384,0,95,0,0,0
30,23,8,True,False,False,True,True,False,CBSH-RM-DK,True,90.002,2886,5773,3749094,8369950,/home/ubuntu/mike/CBS-exp/agent/warehouse-10-20-10-2-1-even/warehouse-10-20-10-2-1-even-24.scen,-1,7,CBSH-RM,2531,0,0,348,3,0,0,0,4,0,,5802,0,2,154,2730,0,0,9,0,6,0
60,23,4,True,False,False,False,False,False,CBS-DK,False,90.0408,2154,4308,1028788,3385460,/home/ubuntu/mike/CBS-exp/agent/warehouse-10-20-10-2-1-even/warehouse-10-20-10-2-1-even-24.scen,-1,0,CBS,2154,0,0,0,0,0,1,0,0,0,,4368,0,0,0,0,2154,0,28,0,0,0
60,7,2,True,False,False,True,True,False,CBSH-RM-DK,True,9.80719,28,56,920504,995325,/home/ubuntu/mike/CBS-exp/agent/warehouse-10-20-10-2-1-even/warehouse-10-20-10-2-1-even-8.scen,5299,30,CBSH-RM,13,0,0,2,5,0,0,0,8,0,,116,0,4,19,5,0,0,2,0,2,0
50,15,4,True,False,False,True,True,False,CBSH-RM-DK,True,3.49186,19,39,550866,647863,/home/ubuntu/mike/CBS-exp/agent/warehouse-10-20-10-2-1-even/warehouse-10-20-10-2-1-even-16.scen,5145,16,CBSH-RM,5,0,0,5,0,0,0,0,9,0,,88,0,4,13,2,0,1,0,0,0,0
50,6,8,True,False,False,True,True,False,CBSH-RM-DK,False,90.0279,1185,2369,7782733,9811042,/home/ubuntu/mike/CBS-exp/agent/warehouse-10-20-10-2-1-even/warehouse-10-20-10-2-1-even-7.scen,-1,26,CBSH-RM,896,0,0,135,5,0,0,0,149,0,,2424,0,55,354,776,0,0,10,0,0,3
30,2,4,True,False,True,False,False,False,CBS-DK,False,90.0149,4125,7633,2696293,6597688,/home/ubuntu/mike/CBS-exp/agent/warehouse-10-20-10-2-1-even/warehouse-10-20-10-2-1-even-3.scen,-1,2,CBS,4125,0,4125,0,0,0,0,0,0,0,,0,8280,0,0,0,4125,0,2,0,0,0
20,13,4,True,False,False,False,False,False,CBS-DK,False,0.035371,0,1,2243,7844,/home/ubuntu/mike/CBS-exp/agent/warehouse-10-20-10-2-1-even/warehouse-10-20-10-2-1-even-14.scen,2118,0,CBS,0,0,0,0,0,0,0,0,0,0,,20,0,0,0,0,0,1,0,0,0,0
40,14,4,True,False,True,False,False,False,CBS-DK,False,90.0228,971,1941,8746042,21345761,/home/ubuntu/mike/CBS-exp/agent/warehouse-10-20-10-2-1-even/warehouse-10-20-10-2-1-even-15.scen,-1,3,CBS,971,0,971,0,0,0,17,0,0,0,,0,1982,0,0,0,971,0,9,0,0,0
20,23,2,True,False,False,True,True,False,CBSH-RM-DK,False,1.90434,10,21,452372,493108,/home/ubuntu/mike/CBS-exp/agent/warehouse-10-20-10-2-1-even/warehouse-10-20-10-2-1-even-24.scen,2490,4,CBSH-RM,0,0,0,0,3,0,0,0,7,0,,40,0,2,8,0,0,1,0,0,0,0
40,23,2,True,False,True,False,False,False,CBS-DK,False,90.047,1477,2955,11918831,14830084,/home/ubuntu/mike/CBS-exp/agent/warehouse-10-20-10-2-1-even/warehouse-10-20-10-2-1-even-24.scen,-1,4,CBS,1477,0,1476,0,0,0,717,0,0,0,,0,2994,0,0,0,1477,0,1,0,0,0
