agents_No,instance,k,shrink,ignore-target,lltp-only,corridor,target,parking,algo,ignore-train,Runtime,HL_expanded,HL_generated,LL_expanded,LL_generated,agents,solution_cost,cost-dummy,algorithm,standard_conflict,standard_conflict_m2,standard_train_conflict,rectangle_sym,corridor_sym,parking_std,target_std,parking_sym,target_sym,train_self_conflict,None,num_llpp,num_lltp,num_cardinal,num_semicardinal,num_noncardinal,num_unkown,valid_train,num_body_conflict,num_target_conflict,num_self_conflict,runtime_mdd
10,15,2,True,False,False,True,True,False,CBSH-RM-DK,False,0.001967,0,1,326,1295,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-16.scen,290,0,CBSH-RM,0,0,0,0,0,0,0,0,0,0,,10,0,0,0,0,0,1,0,0,0,0
50,12,8,True,False,False,True,True,False,CBSH-RM-DK,False,90.0105,5191,9817,5055520,8636500,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-13.scen,-1,33,CBSH-RM,1878,0,0,2343,4,0,0,0,966,0,,10432,0,2185,3006,0,0,0,169,0,0,0
30,19,8,True,False,True,False,False,False,CBS-DK,False,90.0042,8610,17177,2593950,7116106,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-20.scen,-1,1,CBS,8610,0,8610,0,0,0,0,0,0,0,,0,17250,0,0,0,8610,0,107,0,0,0
30,8,2,True,False,False,True,True,False,CBSH-RM-DK,True,0.197971,22,45,29046,44001,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-9.scen,905,5,CBSH-RM,11,0,0,6,0,0,0,0,5,0,,75,0,2,16,4,0,1,0,0,0,0
50,8,4,True,False,False,True,True,False,CBSH-RM-DK,True,90.0009,9661,19231,4631774,10277170,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-9.scen,-1,22,CBSH-RM,4158,0,0,4508,113,0,0,0,882,0,,19446,0,631,6090,2940,0,0,54,0,2,0
40,10,4,True,False,False,True,True,False,CBSH-RM-DK,True,90.0007,14313,28577,2348004,6562787,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-11.scen,-1,2,CBSH-RM,11567,0,0,1503,0,0,0,0,1243,0,,28669,0,2,5490,8821,0,0,24,0,0,0
40,23,2,True,False,False,True,True,False,CBSH-RM-DK,True,0.206782,31,62,17022,39073,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-24.scen,1075,12,CBSH-RM,20,0,0,4,0,0,0,0,7,0,,104,0,12,15,4,0,1,0,0,0,0
50,23,4,True,False,False,False,False,False,CBS-DK,False,90.0012,12474,22597,1734935,5869240,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-24.scen,-1,12,CBS,12107,0,0,0,0,0,333,0,0,367,,23698,933,0,0,0,12474,0,139,0,0,0
40,24,4,True,False,False,True,True,False,CBSH-RM-DK,False,90.0019,13056,26087,3895747,10374169,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-25.scen,-1,11,CBSH-RM,8504,0,0,4304,117,0,0,0,131,0,,26152,0,81,4407,8568,0,0,27,0,0,0
50,1,2,True,False,False,True,True,False,CBSH-RM-DK,False,90.0015,18162,36324,1965529,6344644,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-2.scen,-1,11,CBSH-RM,17377,0,0,662,0,0,0,0,123,0,,36400,0,56,13369,4737,0,0,12,0,0,0
50,0,8,True,False,False,False,False,False,CBS-DK,False,90.0082,6931,12947,847274,2686547,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-1.scen,-1,5,CBS,6870,0,0,0,0,0,0,0,0,61,,13790,61,0,0,0,6931,0,287,0,0,0
10,9,2,True,False,True,False,False,False,CBS-DK,False,0.002499,1,2,237,854,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-10.scen,170,0,CBS,1,0,1,0,0,0,0,0,0,0,,0,12,0,0,0,1,1,0,0,0,0
20,20,4,True,False,False,True,True,False,CBSH-RM-DK,False,0.080401,6,13,6732,13400,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-21.scen,648,3,CBSH-RM,4,0,0,1,0,0,0,0,1,0,,32,0,2,2,2,0,1,0,0,0,0
20,22,8,True,False,False,False,False,False,CBS-DK,False,90.0067,14219,28405,3945590,12092557,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-23.scen,-1,2,CBS,14219,0,0,0,0,0,0,0,0,0,,28458,0,0,0,0,14219,0,29,0,0,0
30,6,8,True,False,False,True,True,False,CBSH-RM-DK,True,90.0028,4043,8006,2888711,5614926,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-7.scen,-1,12,CBSH-RM,2088,0,0,1880,0,0,0,0,75,0,,8116,0,161,2592,1290,0,0,87,0,3,0
30,0,8,True,False,False,True,True,False,CBSH-RM-DK,False,90.0016,5663,11315,2984044,6044306,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-1.scen,-1,9,CBSH-RM,3556,0,0,2073,4,0,0,0,30,0,,11356,0,10,3752,1901,0,0,36,0,0,0
40,1,4,True,False,False,True,True,False,CBSH-RM-DK,True,90.0059,16095,32168,3879295,10411089,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-2.scen,-1,7,CBSH-RM,14138,0,0,1698,51,0,0,0,208,0,,32230,0,14,10368,5713,0,0,42,0,0,0
30,16,8,True,False,False,True,True,False,CBSH-RM-DK,False,5923.56,23,47,43683,71096,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-17.scen,-1,11,CBSH-RM,5,0,0,9,2,0,0,0,7,0,,76,0,8,15,0,0,0,106,0,0,5922
10,15,2,True,False,False,False,False,False,CBS-DK,False,0.00305,0,1,326,1295,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-16.scen,290,0,CBS,0,0,0,0,0,0,0,0,0,0,,10,0,0,0,0,0,1,0,0,0,0
20,1,2,True,False,False,True,True,False,CBSH-RM-DK,True,0.029199,6,13,2120,7756,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-2.scen,584,2,CBSH-RM,3,0,0,2,0,0,0,0,1,0,,32,0,2,2,2,0,1,0,0,0,0
50,16,4,True,False,False,True,True,False,CBSH-RM-DK,False,90.0048,10530,20677,5507365,11771982,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-17.scen,-1,24,CBSH-RM,2616,0,0,5379,0,0,0,0,2535,0,,21554,0,2049,8481,0,0,0,109,0,7,0
50,8,2,True,False,False,True,True,False,CBSH-RM-DK,False,0.565012,54,109,68542,115399,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-9.scen,1424,9,CBSH-RM,25,0,0,11,1,0,0,0,17,0,,161,0,5,32,17,0,1,0,0,0,0
20,2,8,True,False,False,True,True,False,CBSH-RM-DK,True,90.0548,2054,4109,4516877,6880350,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-3.scen,-1,6,CBSH-RM,1302,0,0,480,1,0,0,0,271,0,,4128,0,6,1045,1003,0,0,7,0,0,0
20,4,2,True,False,False,False,False,False,CBS-DK,False,0.011862,3,7,853,3183,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-5.scen,486,0,CBS,3,0,0,0,0,0,0,0,0,0,,26,0,0,0,0,3,1,0,0,0,0
40,14,4,True,False,False,False,False,False,CBS-DK,False,90.0044,16979,31856,2183203,7689080,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-15.scen,-1,7,CBS,16979,0,0,0,0,0,0,0,0,0,,33998,0,0,0,0,16979,0,18,0,0,0
40,20,8,True,False,False,True,True,False,CBSH-RM-DK,False,90.003,4500,8796,4287913,7536059,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-21.scen,-1,19,CBSH-RM,2745,0,0,1428,0,0,0,0,327,0,,9040,0,644,3650,206,0,0,175,0,0,0
30,5,2,True,False,False,True,True,False,CBSH-RM-DK,True,2.80414,726,1451,269086,609181,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-6.scen,782,8,CBSH-RM,482,0,0,200,0,0,0,0,44,0,,1482,0,7,391,328,0,1,0,0,0,0
50,5,4,True,False,False,True,True,False,CBSH-RM-DK,True,90.0041,6720,12439,9740279,15346382,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-6.scen,-1,25,CBSH-RM,2016,0,0,3317,12,0,0,0,1375,0,,13517,0,1276,5103,341,0,0,67,0,0,0
10,16,2,True,False,True,False,False,False,CBS-DK,False,0.001728,0,1,249,973,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-17.scen,239,0,CBS,0,0,0,0,0,0,0,0,0,0,,0,10,0,0,0,0,1,0,0,0,0
10,10,8,True,False,True,False,False,False,CBS-DK,False,90.0465,1620,3097,7500071,20621771,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-11.scen,-1,0,CBS,1620,0,1620,0,0,0,0,0,0,0,,0,3250,0,0,0,1620,0,17,0,0,0
20,20,2,True,False,False,True,True,False,CBSH-RM-DK,True,0.039321,4,9,5926,10809,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-21.scen,628,2,CBSH-RM,2,0,0,0,0,0,0,0,2,0,,28,0,1,2,1,0,1,0,0,0,0
20,13,4,True,False,False,True,True,False,CBSH-RM-DK,True,0.019662,3,7,856,3360,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-14.scen,490,0,CBSH-RM,0,0,0,1,0,0,0,0,2,0,,26,0,0,3,0,0,1,0,0,0,0
30,20,4,True,False,False,False,False,False,CBS-DK,False,90.0026,20598,41090,1785203,6106785,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-21.scen,-1,1,CBS,20598,0,0,0,0,0,4,0,0,0,,41226,0,0,0,0,20598,0,30,0,0,0
10,0,2,True,False,False,False,False,False,CBS-DK,False,0.002352,0,1,264,1072,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-1.scen,253,0,CBS,0,0,0,0,0,0,0,0,0,0,,10,0,0,0,0,0,1,0,0,0,0
10,21,4,True,False,True,False,False,False,CBS-DK,False,0.009721,3,7,773,2440,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-22.scen,295,1,CBS,3,0,3,0,0,0,0,0,0,0,,0,16,0,0,0,3,1,0,0,0,0
30,3,8,True,False,False,False,False,False,CBS-DK,False,90.0043,9989,19669,2481715,6631595,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-4.scen,-1,13,CBS,9897,0,0,0,0,0,84,0,0,92,,19622,294,0,0,0,9989,0,8,0,0,0
20,9,2,True,False,False,True,True,False,CBSH-RM-DK,True,0.024613,3,7,1569,4332,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-10.scen,413,1,CBSH-RM,0,0,0,2,0,0,0,0,1,0,,26,0,0,3,0,0,1,0,0,0,0
40,9,4,True,False,False,True,True,False,CBSH-RM-DK,True,90.0014,20307,40295,5539141,13791822,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-10.scen,-1,11,CBSH-RM,18727,0,0,1530,2,0,0,0,48,0,,40659,0,23,10296,9988,0,0,15,0,0,0
20,11,2,True,False,False,False,False,False,CBS-DK,False,0.045834,17,35,5237,17926,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-12.scen,597,0,CBS,17,0,0,0,0,0,3,0,0,0,,54,0,0,0,0,17,1,0,0,0,0
20,16,2,True,False,False,True,True,False,CBSH-RM-DK,False,0.035589,4,9,6486,10873,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-17.scen,469,1,CBSH-RM,1,0,0,2,0,0,0,0,1,0,,28,0,1,1,2,0,1,0,0,0,0
50,4,8,True,False,True,False,False,False,CBS-DK,False,90.0093,5520,9561,2729318,8340112,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-5.scen,-1,8,CBS,5520,0,5520,0,0,0,0,0,0,0,,0,11090,0,0,0,5520,0,270,0,0,0
50,2,2,True,False,True,False,False,False,CBS-DK,False,90.0053,14513,28879,2254571,7144428,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-3.scen,-1,1,CBS,14513,0,14513,0,0,0,281,0,0,0,,0,29076,0,0,0,14513,0,12,0,0,0
40,15,4,True,False,False,True,True,False,CBSH-RM-DK,True,90.0021,15963,31861,5072565,14842953,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-16.scen,-1,9,CBSH-RM,13020,0,0,1864,355,0,0,0,724,0,,31966,0,48,9930,5985,0,0,7,0,0,0
40,6,8,True,False,False,True,True,False,CBSH-RM-DK,False,90.0105,3928,7577,4338026,7826313,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-7.scen,-1,19,CBSH-RM,2077,0,0,1711,0,0,0,0,140,0,,7898,0,842,3015,71,0,0,118,0,0,0
10,8,2,True,False,False,True,True,False,CBSH-RM-DK,False,0.002182,0,1,360,1490,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-9.scen,350,0,CBSH-RM,0,0,0,0,0,0,0,0,0,0,,10,0,0,0,0,0,1,0,0,0,0
20,23,8,True,False,False,True,True,False,CBSH-RM-DK,True,90.0008,11146,22284,3939951,9579117,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-24.scen,-1,8,CBSH-RM,7898,0,0,2978,269,0,0,0,1,0,,22312,0,973,5071,5102,0,0,38,0,0,0
50,16,8,True,False,False,False,False,False,CBS-DK,False,90.0109,4736,9466,1177596,3566426,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-17.scen,-1,7,CBS,4736,0,0,0,0,0,0,0,0,0,,9522,0,0,0,0,4736,0,286,0,0,0
40,7,2,True,False,False,False,False,False,CBS-DK,False,90.0011,16349,32198,2714204,9572656,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-8.scen,-1,1,CBS,16349,0,0,0,0,0,0,0,0,0,,32738,0,0,0,0,16349,0,19,0,0,0
40,9,4,True,False,False,False,False,False,CBS-DK,False,90.0017,22431,44338,2658220,9117105,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-10.scen,-1,0,CBS,22431,0,0,0,0,0,0,0,0,0,,44902,0,0,0,0,22431,0,34,0,0,0
20,3,8,True,False,True,False,False,False,CBS-DK,False,90.1903,14,28,6587931,7501098,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-4.scen,-1,1,CBS,14,0,14,0,0,0,4,0,0,0,,0,48,0,0,0,14,0,2,0,0,0
20,5,2,True,False,True,False,False,False,CBS-DK,False,0.645217,209,386,59291,114000,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-6.scen,527,2,CBS,209,0,209,0,0,0,4,0,0,0,,0,438,0,0,0,209,1,0,0,0,0
50,20,2,True,False,False,True,True,False,CBSH-RM-DK,False,90.0014,20747,41495,4865158,12235161,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-21.scen,-1,12,CBSH-RM,17470,0,0,377,6,0,0,0,2894,0,,41544,0,215,13121,7411,0,0,11,0,0,0
20,0,2,True,False,True,False,False,False,CBS-DK,False,0.019736,7,15,1209,4386,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-1.scen,458,1,CBS,7,0,7,0,0,0,0,0,0,0,,0,34,0,0,0,7,1,0,0,0,0
20,6,8,True,False,True,False,False,False,CBS-DK,False,90.027,4330,8360,6902139,18605682,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-7.scen,-1,2,CBS,4330,0,4330,0,0,0,0,0,0,0,,0,8680,0,0,0,4330,0,33,0,0,0
20,4,2,True,False,False,True,True,False,CBSH-RM-DK,True,0.008796,3,7,760,3050,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-5.scen,486,0,CBSH-RM,1,0,0,1,0,0,0,0,1,0,,26,0,0,3,0,0,1,0,0,0,0
40,4,4,True,False,False,True,True,False,CBSH-RM-DK,True,90.0023,18691,37279,3254474,8950169,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-5.scen,-1,10,CBSH-RM,14460,0,0,4171,4,0,0,0,56,0,,37422,0,61,5469,13161,0,0,27,0,0,0
20,17,4,True,False,False,False,False,False,CBS-DK,False,13.5887,5566,10944,814350,2466925,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-18.scen,539,2,CBS,5566,0,0,0,0,0,0,0,0,0,,11152,0,0,0,0,5566,1,0,0,0,0
20,7,2,True,False,False,True,True,False,CBSH-RM-DK,False,1.72042,731,1429,159015,505891,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-8.scen,528,4,CBSH-RM,715,0,6,15,0,0,0,0,1,0,,1476,6,2,182,547,0,1,0,0,0,0
30,24,2,True,False,False,True,True,False,CBSH-RM-DK,False,0.213924,18,37,29618,46872,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-25.scen,854,1,CBSH-RM,4,0,0,3,0,0,0,0,11,0,,66,0,1,14,3,0,1,0,0,0,0
20,19,2,True,False,False,False,False,False,CBS-DK,False,0.066248,3,7,16311,20162,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-20.scen,513,0,CBS,3,0,0,0,0,0,1,0,0,0,,26,0,0,0,0,3,1,0,0,0,0
30,3,8,True,False,False,True,True,False,CBSH-RM-DK,True,90.0007,8474,16847,2763621,7812598,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-4.scen,-1,15,CBSH-RM,6170,0,0,1831,12,0,0,0,461,0,,16980,0,178,2862,5434,0,0,27,0,0,0
10,8,2,True,False,False,False,False,False,CBS-DK,False,0.002141,0,1,360,1490,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-9.scen,350,0,CBS,0,0,0,0,0,0,0,0,0,0,,10,0,0,0,0,0,1,0,0,0,0
10,6,4,True,False,False,False,False,False,CBS-DK,False,0.003715,0,1,333,1352,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-7.scen,299,0,CBS,0,0,0,0,0,0,0,0,0,0,,10,0,0,0,0,0,1,0,0,0,0
50,7,2,True,False,True,False,False,False,CBS-DK,False,90.0073,17113,33408,3308959,8771436,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-8.scen,-1,4,CBS,17113,0,17113,0,0,0,303,0,0,0,,0,34276,0,0,0,17113,0,35,0,0,0
40,2,4,True,False,False,True,True,False,CBSH-RM-DK,False,90.0024,19313,38613,4147769,13007870,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-3.scen,-1,12,CBSH-RM,14353,0,0,4079,0,0,0,0,881,0,,38670,0,54,10531,8728,0,0,13,0,0,0
50,1,8,True,False,True,False,False,False,CBS-DK,False,90.0289,1883,3537,4584064,13436809,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-2.scen,-1,6,CBS,1883,0,1883,0,0,0,0,0,0,0,,0,3816,0,0,0,1883,0,220,0,0,0
50,0,4,True,False,False,True,True,False,CBSH-RM-DK,True,90.0026,15476,29968,4239833,10090282,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-1.scen,-1,22,CBSH-RM,9772,0,0,4191,3,0,0,0,1510,0,,31002,0,1399,13690,387,0,0,56,0,0,0
10,1,2,True,False,False,True,True,False,CBSH-RM-DK,False,0.001791,0,1,276,1097,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-2.scen,243,0,CBSH-RM,0,0,0,0,0,0,0,0,0,0,,10,0,0,0,0,0,1,0,0,0,0
30,0,2,True,False,False,True,True,False,CBSH-RM-DK,True,0.163074,43,85,17526,34938,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-1.scen,659,2,CBSH-RM,30,0,0,11,0,0,0,0,2,0,,116,0,1,28,14,0,1,0,0,0,0
40,18,4,True,False,False,True,True,False,CBSH-RM-DK,True,90.0027,17604,35127,4253978,11868167,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-19.scen,-1,8,CBSH-RM,16400,0,0,798,0,0,0,0,406,0,,35248,0,12,5675,11917,0,0,10,0,0,0
30,9,4,True,False,True,False,False,False,CBS-DK,False,90.001,20569,41139,5403542,15279521,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-10.scen,-1,0,CBS,20569,0,20569,0,0,0,0,0,0,0,,0,41168,0,0,0,20569,0,14,0,0,0
20,7,8,True,False,False,True,True,False,CBSH-RM-DK,True,90.0074,9314,17406,3140361,7529632,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-8.scen,-1,6,CBSH-RM,6829,0,0,2309,6,0,0,0,170,0,,18648,0,293,6576,2445,0,0,39,0,0,0
40,12,2,True,False,False,True,True,False,CBSH-RM-DK,False,90.0008,15765,31517,8924272,24481541,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-13.scen,-1,12,CBSH-RM,15748,0,0,7,2,0,0,0,8,0,,31570,0,19,2021,13725,0,0,2,0,0,0
40,1,4,True,False,False,False,False,False,CBS-DK,False,90.0045,14479,28880,2408678,7948011,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-2.scen,-1,3,CBS,14479,0,0,0,0,0,4,0,0,0,,28998,0,0,0,0,14479,0,28,0,0,0
40,21,8,True,False,False,False,False,False,CBS-DK,False,90.0057,11015,21648,1027326,3336251,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-22.scen,-1,10,CBS,10975,0,0,0,0,0,0,0,0,40,,21912,118,0,0,0,11015,0,150,0,0,0
10,24,4,True,False,True,False,False,False,CBS-DK,False,90.0019,25546,48606,11676480,27419287,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-25.scen,-1,0,CBS,25546,0,25546,0,0,0,0,0,0,0,,0,51102,0,0,0,25546,0,1,0,0,0
50,18,4,True,False,True,False,False,False,CBS-DK,False,90.0019,9275,17874,2164352,6902003,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-19.scen,-1,5,CBS,9275,0,9275,0,0,0,46,0,0,0,,0,18600,0,0,0,9275,0,46,0,0,0
10,23,4,True,False,False,True,True,False,CBSH-RM-DK,False,0.039455,4,9,1555,5237,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-24.scen,308,0,CBSH-RM,3,0,0,1,0,0,0,0,0,0,,18,0,0,0,4,0,1,0,0,0,0
10,15,8,True,False,True,False,False,False,CBS-DK,False,90.0012,20474,39837,5660027,13467607,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-16.scen,-1,1,CBS,20474,0,20474,0,0,0,0,0,0,0,,0,40958,0,0,0,20474,0,21,0,0,0
10,13,2,True,False,True,False,False,False,CBS-DK,False,0.003401,1,3,632,1588,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-14.scen,205,0,CBS,1,0,1,0,0,0,1,0,0,0,,0,12,0,0,0,1,1,0,0,0,0
50,14,2,True,False,False,False,False,False,CBS-DK,False,90.0004,14290,28554,1351880,4071520,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-15.scen,-1,6,CBS,14290,0,0,0,0,0,7138,0,0,0,,28630,0,0,0,0,14290,0,14,0,0,0
40,5,8,True,False,False,False,False,False,CBS-DK,False,90.003,5834,11603,2006501,6313127,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-6.scen,-1,4,CBS,5834,0,0,0,0,0,0,0,0,0,,11708,0,0,0,0,5834,0,229,0,0,0
50,23,8,True,False,True,False,False,False,CBS-DK,False,90.0175,3217,4928,3273519,9167034,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-24.scen,-1,10,CBS,3217,0,3217,0,0,0,0,0,0,0,,0,6484,0,0,0,3217,0,320,0,0,0
10,19,2,True,False,True,False,False,False,CBS-DK,False,0.002768,0,1,303,1138,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-20.scen,261,0,CBS,0,0,0,0,0,0,0,0,0,0,,0,10,0,0,0,0,1,0,0,0,0
30,1,2,True,False,False,True,True,False,CBSH-RM-DK,False,0.199992,27,53,19351,48668,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-2.scen,938,5,CBSH-RM,10,0,0,13,0,0,0,0,4,0,,84,0,11,11,5,0,1,0,0,0,0
30,17,2,True,False,False,True,True,False,CBSH-RM-DK,False,0.189141,33,66,18918,41375,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-18.scen,833,5,CBSH-RM,29,0,0,2,0,0,0,0,1,1,,94,1,3,11,18,1,1,0,0,0,0
20,23,2,True,False,False,True,True,False,CBSH-RM-DK,True,0.058861,12,23,3619,11522,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-24.scen,595,3,CBSH-RM,9,0,0,2,0,0,0,0,1,0,,44,0,2,8,2,0,1,0,0,0,0
20,10,4,True,False,False,True,True,False,CBSH-RM-DK,True,4.00942,635,1271,466995,883243,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-11.scen,561,2,CBSH-RM,488,0,0,21,0,0,0,0,126,0,,1290,0,3,167,465,0,0,1,0,0,0
50,12,4,True,False,True,False,False,False,CBS-DK,False,90.0164,9099,17160,2829678,8119202,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-13.scen,-1,15,CBS,9099,0,9099,0,0,0,0,0,0,0,,0,18248,0,0,0,9099,0,45,0,0,0
30,3,4,True,False,True,False,False,False,CBS-DK,False,27.6119,5578,10848,3157950,5302767,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-4.scen,710,5,CBS,5578,0,5578,0,0,0,216,0,0,0,,0,11186,0,0,0,5578,1,0,0,0,0
40,22,2,True,False,True,False,False,False,CBS-DK,False,90.0004,20820,40744,4238161,9958058,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-23.scen,-1,3,CBS,20820,0,20820,0,0,0,2380,0,0,0,,0,41680,0,0,0,20820,0,17,0,0,0
40,24,8,True,False,True,False,False,False,CBS-DK,False,90.0497,2055,3808,4680155,12972864,/home/ubuntu/mike/CBS-exp/agent/random-32-32-10-even/random-32-32-10-even-25.scen,-1,8,CBS,2055,0,2055,0,0,0,6,0,0,0,,0,4150,0,0,0,2055,0,110,0,0,0
