agents_No,instance,k,shrink,ignore-target,lltp-only,corridor,target,parking,algo,ignore-train,Runtime,HL_expanded,HL_generated,LL_expanded,LL_generated,agents,solution_cost,cost-dummy,algorithm,standard_conflict,standard_conflict_m2,standard_train_conflict,rectangle_sym,corridor_sym,parking_std,target_std,parking_sym,target_sym,train_self_conflict,None,num_llpp,num_lltp,num_cardinal,num_semicardinal,num_noncardinal,num_unkown,valid_train,num_body_conflict,num_target_conflict,num_self_conflict,runtime_mdd
35,12,8,True,True,False,True,False,False,CBSH-RM-DK,True,90.0529,1099,2199,4579907,5251781,,-1,80,CBSH-RM,0,0,0,338,761,0,0,0,0,0,,2233,0,1099,0,0,0,0,1634,0,0,0
20,18,8,True,True,False,True,False,False,CBSH-RM-DK,True,90.0142,1223,2447,2296847,2955473,,-1,91,CBSH-RM,850,0,0,64,309,0,0,0,0,0,,2466,0,1223,0,0,0,0,392,0,0,0
30,5,4,True,True,False,True,False,False,CBSH-RM-DK,True,90.0869,962,1925,7189999,7987483,,-1,177,CBSH-RM,35,0,0,81,846,0,0,0,0,0,,1954,0,962,0,0,0,0,736,0,0,0
15,3,4,True,True,False,True,False,False,CBSH-RM-DK,True,90.012,306,613,1064974,1231445,,-1,45,CBSH-RM,258,0,0,0,48,0,0,0,0,0,,627,0,110,196,0,0,0,57,0,0,0
20,21,4,True,True,False,True,False,False,CBSH-RM-DK,False,90.0105,5136,10273,2331828,3579725,,-1,40,CBSH-RM,5066,0,0,7,63,0,0,0,0,0,,10292,0,5136,0,0,0,0,36,0,0,0
45,7,4,True,True,False,False,False,False,CBS-DK,False,90.038,1809,3483,1261166,2361591,,-1,14,CBS,1809,0,0,0,0,0,0,0,0,0,,3527,0,0,0,0,1809,0,536,0,0,0
45,6,8,True,True,False,True,False,False,CBSH-RM-DK,False,90.0643,931,1863,1280067,1872677,,-1,52,CBSH-RM,0,0,0,153,778,0,0,0,0,0,,1907,0,931,0,0,0,0,3332,0,0,0
40,21,8,True,True,False,True,False,False,CBSH-RM-DK,False,90.0065,768,1537,1300326,1516123,,-1,145,CBSH-RM,462,0,0,86,220,0,0,0,0,0,,1576,0,768,0,0,0,0,1142,0,0,0
20,19,8,True,True,False,False,False,False,CBS-DK,False,90.0342,2948,5897,1229375,2055482,,-1,17,CBS,2948,0,0,0,0,0,0,0,0,0,,5916,0,0,0,0,2948,0,199,0,0,0
20,1,4,True,True,False,True,False,False,CBSH-RM-DK,True,90.0004,1620,3241,1951844,2824768,,-1,44,CBSH-RM,1331,0,0,133,156,0,0,0,0,0,,3260,0,1620,0,0,0,0,309,0,0,0
35,22,4,True,True,False,True,False,False,CBSH-RM-DK,True,90.0495,1461,2923,1616661,2211416,,-1,74,CBSH-RM,1,0,0,902,558,0,0,0,0,0,,2957,0,1461,0,0,0,0,999,0,0,0
15,13,8,True,True,False,True,False,False,CBSH-RM-DK,False,90.0437,1173,2347,2698487,3434461,,-1,58,CBSH-RM,1024,0,0,48,101,0,0,0,0,0,,2361,0,1040,127,6,0,0,103,0,0,0
35,0,4,True,True,False,False,False,False,CBS-DK,False,90.0114,2454,4909,1316903,2518100,,-1,11,CBS,2454,0,0,0,0,0,0,0,0,0,,4943,0,0,0,0,2454,0,285,0,0,0
15,16,4,True,True,False,False,False,False,CBS-DK,False,90.0147,5742,11485,8811896,11118295,,-1,17,CBS,5742,0,0,0,0,0,0,0,0,0,,11499,0,0,0,0,5742,0,12,0,0,0
10,22,8,True,True,False,True,False,False,CBSH-RM-DK,False,90.047,2033,4067,3241650,4114759,,-1,45,CBSH-RM,1823,0,0,0,210,0,0,0,0,0,,4076,0,355,1624,54,0,0,41,0,0,0
40,24,4,True,True,False,False,False,False,CBS-DK,False,90.0253,2203,4407,910494,1791283,,-1,20,CBS,2203,0,0,0,0,0,0,0,0,0,,4446,0,0,0,0,2203,0,958,0,0,0
40,15,8,True,True,False,False,False,False,CBS-DK,False,90.0684,1207,2415,715237,1407800,,-1,25,CBS,1207,0,0,0,0,0,0,0,0,0,,2454,0,0,0,0,1207,0,3055,0,0,0
35,16,4,True,True,False,True,False,False,CBSH-RM-DK,True,90.0279,1624,3249,2393105,3513190,,-1,46,CBSH-RM,1000,0,0,539,85,0,0,0,0,0,,3283,0,1624,0,0,0,0,103,0,0,0
45,10,8,True,True,False,True,False,False,CBSH-RM-DK,False,90.0075,1061,2123,1182187,1741790,,-1,54,CBSH-RM,0,0,0,727,334,0,0,0,0,0,,2167,0,1061,0,0,0,0,1647,0,0,0
40,6,4,True,True,False,True,False,False,CBSH-RM-DK,True,90.0386,774,1549,1558321,2169303,,-1,37,CBSH-RM,15,0,0,363,396,0,0,0,0,0,,1588,0,774,0,0,0,0,1270,0,0,0
40,4,8,True,True,False,False,False,False,CBS-DK,False,90.072,1337,2667,826219,1598137,,-1,24,CBS,1337,0,0,0,0,0,0,0,0,0,,2706,0,0,0,0,1337,0,2387,0,0,0
35,17,8,True,True,False,False,False,False,CBS-DK,False,90.0633,1731,3453,663171,1260864,,-1,32,CBS,1731,0,0,0,0,0,0,0,0,0,,3487,0,0,0,0,1731,0,796,0,0,0
30,1,8,True,True,False,True,False,False,CBSH-RM-DK,True,90.0064,820,1641,1159203,1592163,,-1,63,CBSH-RM,505,0,0,126,189,0,0,0,0,0,,1670,0,820,0,0,0,0,1966,0,0,0
15,7,8,True,True,False,True,False,False,CBSH-RM-DK,True,90.0087,1173,2347,2131570,2915478,,-1,33,CBSH-RM,1151,0,0,4,18,0,0,0,0,0,,2361,0,1173,0,0,0,0,81,0,0,0
40,3,8,True,True,False,True,False,False,CBSH-RM-DK,False,90.056,346,693,2159592,2400623,,-1,75,CBSH-RM,0,0,0,60,286,0,0,0,0,0,,732,0,346,0,0,0,0,1405,0,0,0
25,10,4,True,True,False,True,False,False,CBSH-RM-DK,False,90.0149,3161,6323,2276015,3727470,,-1,35,CBSH-RM,2009,0,0,806,346,0,0,0,0,0,,6347,0,3161,0,0,0,0,139,0,0,0
25,10,8,True,True,False,False,False,False,CBS-DK,False,90.0217,2964,5450,700712,1329027,,-1,22,CBS,2964,0,0,0,0,0,0,0,0,0,,5474,0,0,0,0,2964,0,827,0,0,0
35,9,4,True,True,False,True,False,False,CBSH-RM-DK,False,90.0196,978,1957,1544456,2162779,,-1,87,CBSH-RM,574,0,0,137,267,0,0,0,0,0,,1991,0,978,0,0,0,0,303,0,0,0
30,3,8,True,True,False,False,False,False,CBS-DK,False,90.0029,1736,3473,831676,1535019,,-1,15,CBS,1736,0,0,0,0,0,0,0,0,0,,3502,0,0,0,0,1736,0,748,0,0,0
25,21,4,True,True,False,False,False,False,CBS-DK,False,90.0244,3423,6847,935217,1542836,,-1,14,CBS,3423,0,0,0,0,0,0,0,0,0,,6871,0,0,0,0,3423,0,92,0,0,0
20,5,8,True,True,False,True,False,False,CBSH-RM-DK,True,90.0986,324,649,2698768,2965096,,-1,119,CBSH-RM,35,0,0,24,265,0,0,0,0,0,,668,0,324,0,0,0,0,753,0,0,0
35,4,8,True,True,False,True,False,False,CBSH-RM-DK,False,90.0456,743,1487,3752569,4212400,,-1,62,CBSH-RM,0,0,0,258,485,0,0,0,0,0,,1521,0,743,0,0,0,0,1187,0,0,0
15,18,4,True,True,False,True,False,False,CBSH-RM-DK,True,90.0015,1381,2763,2437574,3026077,,-1,58,CBSH-RM,1342,0,0,0,39,0,0,0,0,0,,2777,0,1381,0,0,0,0,88,0,0,0
25,24,4,True,True,False,False,False,False,CBS-DK,False,90.0023,3525,7051,2201815,3705415,,-1,17,CBS,3525,0,0,0,0,0,0,0,0,0,,7075,0,0,0,0,3525,0,146,0,0,0
30,6,8,True,True,False,False,False,False,CBS-DK,False,90.0065,1910,3821,1022971,1955730,,-1,17,CBS,1910,0,0,0,0,0,0,0,0,0,,3850,0,0,0,0,1910,0,2026,0,0,0
25,15,8,True,True,False,False,False,False,CBS-DK,False,90.0171,2188,4377,1187319,2300876,,-1,23,CBS,2188,0,0,0,0,0,0,0,0,0,,4401,0,0,0,0,2188,0,1064,0,0,0
45,14,4,True,True,False,True,False,False,CBSH-RM-DK,False,90.004,1373,2747,4599001,5481719,,-1,84,CBSH-RM,0,0,0,329,1044,0,0,0,0,0,,2791,0,1373,0,0,0,0,898,0,0,0
20,11,4,True,True,False,True,False,False,CBSH-RM-DK,True,90.0031,1899,3799,5201184,6479407,,-1,71,CBSH-RM,1061,0,0,36,802,0,0,0,0,0,,3818,0,1796,103,0,0,0,92,0,0,0
40,7,4,True,True,False,True,False,False,CBSH-RM-DK,False,90.031,1190,2381,2439749,3324863,,-1,69,CBSH-RM,650,0,0,244,296,0,0,0,0,0,,2420,0,1190,0,0,0,0,301,0,0,0
45,19,8,True,True,False,True,False,False,CBSH-RM-DK,False,90.0323,951,1903,1051891,1674665,,-1,51,CBSH-RM,0,0,0,655,296,0,0,0,0,0,,1947,0,951,0,0,0,0,2142,0,0,0
35,23,4,True,True,False,False,False,False,CBS-DK,False,90.0146,3845,7688,1409968,2782164,,-1,13,CBS,3845,0,0,0,0,0,0,0,0,0,,7722,0,0,0,0,3845,0,629,0,0,0
25,14,8,True,True,False,True,False,False,CBSH-RM-DK,False,90.0015,1065,2131,2443436,3065479,,-1,58,CBSH-RM,466,0,0,126,473,0,0,0,0,0,,2155,0,1065,0,0,0,0,618,0,0,0
20,9,4,True,True,False,False,False,False,CBS-DK,False,90.0065,5460,10921,3678459,6323911,,-1,17,CBS,5460,0,0,0,0,0,0,0,0,0,,10940,0,0,0,0,5460,0,177,0,0,0
25,19,4,True,True,False,True,False,False,CBSH-RM-DK,False,90.006,3204,6409,1761348,2641246,,-1,42,CBSH-RM,2732,0,0,188,284,0,0,0,0,0,,6433,0,3204,0,0,0,0,64,0,0,0
40,1,8,True,True,False,False,False,False,CBS-DK,False,90.0304,1399,2799,745714,1420811,,-1,23,CBS,1399,0,0,0,0,0,0,0,0,0,,2838,0,0,0,0,1399,0,3840,0,0,0
35,12,8,True,True,False,False,False,False,CBS-DK,False,90.0429,1687,3355,617296,1196212,,-1,23,CBS,1687,0,0,0,0,0,0,0,0,0,,3389,0,0,0,0,1687,0,2547,0,0,0
40,10,8,True,True,False,False,False,False,CBS-DK,False,90.0093,1472,2909,492604,966764,,-1,20,CBS,1472,0,0,0,0,0,0,0,0,0,,2948,0,0,0,0,1472,0,1757,0,0,0
40,17,4,True,True,False,True,False,False,CBSH-RM-DK,True,90.0965,1770,3541,3366138,4117800,,-1,91,CBSH-RM,1,0,0,416,1353,0,0,0,0,0,,3580,0,1770,0,0,0,0,298,0,0,0
20,8,8,True,True,False,True,False,False,CBSH-RM-DK,True,90.0005,1030,2061,2331925,2902373,,-1,55,CBSH-RM,950,0,0,6,74,0,0,0,0,0,,2080,0,1030,0,0,0,0,157,0,0,0
35,22,4,True,True,False,True,False,False,CBSH-RM-DK,False,90.0397,1465,2931,1620566,2217101,,-1,74,CBSH-RM,1,0,0,906,558,0,0,0,0,0,,2965,0,1465,0,0,0,0,945,0,0,0
15,15,4,True,True,False,True,False,False,CBSH-RM-DK,True,90.0169,1062,2125,1829126,2498225,,-1,43,CBSH-RM,913,0,0,1,148,0,0,0,0,0,,2139,0,1062,0,0,0,0,128,0,0,0
40,21,4,True,True,False,False,False,False,CBS-DK,False,90.0017,2695,5361,921353,1700155,,-1,13,CBS,2695,0,0,0,0,0,0,0,0,0,,5400,0,0,0,0,2695,0,284,0,0,0
35,0,4,True,True,False,True,False,False,CBSH-RM-DK,False,90.0718,873,1747,6895208,7609651,,-1,75,CBSH-RM,20,0,0,66,787,0,0,0,0,0,,1781,0,873,0,0,0,0,316,0,0,0
20,21,8,True,True,False,True,False,False,CBSH-RM-DK,True,90.0017,3441,6883,1944018,3205590,,-1,56,CBSH-RM,3210,0,0,20,211,0,0,0,0,0,,6902,0,3441,0,0,0,0,392,0,0,0
10,15,4,True,True,False,True,False,False,CBSH-RM-DK,False,90.0352,767,1535,1923409,2517348,,-1,28,CBSH-RM,709,0,0,1,57,0,0,0,0,0,,1544,0,732,35,0,0,0,9,0,0,0
15,1,4,True,True,False,False,False,False,CBS-DK,False,90.0022,7690,15381,4579889,7871488,,-1,7,CBS,7690,0,0,0,0,0,0,0,0,0,,15395,0,0,0,0,7690,0,223,0,0,0
10,18,8,True,True,False,True,False,False,CBSH-RM-DK,False,0.249281,11,23,16804,22551,,1253,19,CBSH-RM,8,0,0,0,3,0,0,0,0,0,,32,0,11,0,0,0,1,0,0,0,0
35,18,8,True,True,False,False,False,False,CBS-DK,False,90.0421,1742,3474,1484917,2923182,,-1,13,CBS,1742,0,0,0,0,0,0,0,0,0,,3508,0,0,0,0,1742,0,1730,0,0,0
15,0,4,True,True,False,True,False,False,CBSH-RM-DK,False,1.47949,93,187,113226,164808,,1772,11,CBSH-RM,92,0,0,1,0,0,0,0,0,0,,201,0,70,23,0,0,1,0,0,0,0
15,4,8,True,True,False,True,False,False,CBSH-RM-DK,True,90.1551,895,1791,4146075,4696645,,-1,49,CBSH-RM,775,0,0,21,99,0,0,0,0,0,,1805,0,619,216,60,0,0,64,0,0,0
30,2,8,True,True,False,True,False,False,CBSH-RM-DK,True,90.0002,727,1455,1775733,2121755,,-1,80,CBSH-RM,410,0,0,67,250,0,0,0,0,0,,1484,0,727,0,0,0,0,764,0,0,0
20,3,4,True,True,False,False,False,False,CBS-DK,False,90.0047,4199,8399,2694828,4310068,,-1,13,CBS,4199,0,0,0,0,0,0,0,0,0,,8418,0,0,0,0,4199,0,116,0,0,0
35,15,4,True,True,False,True,False,False,CBSH-RM-DK,True,90.0462,1286,2573,3659291,4526785,,-1,77,CBSH-RM,1,0,0,410,875,0,0,0,0,0,,2607,0,1286,0,0,0,0,1188,0,0,0
40,5,4,True,True,False,True,False,False,CBSH-RM-DK,True,90.0426,929,1859,7366942,8167435,,-1,185,CBSH-RM,0,0,0,83,846,0,0,0,0,0,,1898,0,929,0,0,0,0,993,0,0,0
10,10,4,True,True,False,False,False,False,CBS-DK,False,90.0036,16971,33943,6394735,9156512,,-1,7,CBS,16971,0,0,0,0,0,0,0,0,0,,33952,0,0,0,0,16971,0,144,0,0,0
10,21,8,True,True,False,False,False,False,CBS-DK,False,90.0101,5612,11225,3697984,6981419,,-1,9,CBS,5612,0,0,0,0,0,0,0,0,0,,11234,0,0,0,0,5612,0,35,0,0,0
40,19,4,True,True,False,True,False,False,CBSH-RM-DK,True,90.05,1728,3457,2949800,3948738,,-1,50,CBSH-RM,86,0,0,1085,557,0,0,0,0,0,,3496,0,1728,0,0,0,0,701,0,0,0
25,6,4,True,True,False,True,False,False,CBSH-RM-DK,False,90.0142,2177,4355,2479186,3700520,,-1,28,CBSH-RM,1793,0,0,177,207,0,0,0,0,0,,4379,0,2177,0,0,0,0,72,0,0,0
20,6,8,True,True,False,True,False,False,CBSH-RM-DK,True,90.0247,1983,3967,1690187,2824997,,-1,29,CBSH-RM,1840,0,0,82,61,0,0,0,0,0,,3986,0,1983,0,0,0,0,191,0,0,0
35,11,4,True,True,False,True,False,False,CBSH-RM-DK,False,90.0158,1867,3735,5711232,6993098,,-1,83,CBSH-RM,0,0,0,202,1665,0,0,0,0,0,,3769,0,1867,0,0,0,0,767,0,0,0
10,11,8,True,True,False,True,False,False,CBSH-RM-DK,False,90.073,480,961,2231160,2542458,,-1,48,CBSH-RM,350,0,0,0,130,0,0,0,0,0,,970,0,125,237,118,0,0,29,0,0,0
30,9,8,True,True,False,False,False,False,CBS-DK,False,90.0211,2037,4075,1245604,2156087,,-1,23,CBS,2037,0,0,0,0,0,0,0,0,0,,4104,0,0,0,0,2037,0,850,0,0,0
40,24,8,True,True,False,True,False,False,CBSH-RM-DK,True,90.031,1470,2941,1940983,2653336,,-1,78,CBSH-RM,0,0,0,715,755,0,0,0,0,0,,2980,0,1470,0,0,0,0,2034,0,0,0
10,24,8,True,True,False,False,False,False,CBS-DK,False,90.0239,4543,9087,6135156,7562502,,-1,16,CBS,4543,0,0,0,0,0,0,0,0,0,,9096,0,0,0,0,4543,0,109,0,0,0
15,4,8,True,True,False,True,False,False,CBSH-RM-DK,False,90.0087,834,1669,3731002,4233933,,-1,49,CBSH-RM,729,0,0,21,84,0,0,0,0,0,,1683,0,608,180,46,0,0,71,0,0,0
35,18,4,True,True,False,True,False,False,CBSH-RM-DK,True,90.0186,692,1385,2395165,2854848,,-1,110,CBSH-RM,236,0,0,50,406,0,0,0,0,0,,1419,0,692,0,0,0,0,581,0,0,0
45,23,8,True,True,False,True,False,False,CBSH-RM-DK,False,90.0151,977,1955,1354396,1966769,,-1,44,CBSH-RM,0,0,0,733,244,0,0,0,0,0,,1999,0,977,0,0,0,0,1618,0,0,0
40,8,4,True,True,False,True,False,False,CBSH-RM-DK,True,90.1078,1164,2329,5981932,6929602,,-1,86,CBSH-RM,21,0,0,143,1000,0,0,0,0,0,,2368,0,1164,0,0,0,0,1295,0,0,0
15,9,4,True,True,False,True,False,False,CBSH-RM-DK,False,90.008,2170,4341,1512284,2252241,,-1,23,CBSH-RM,2033,0,0,79,58,0,0,0,0,0,,4355,0,2160,10,0,0,0,64,0,0,0
10,15,4,True,True,False,False,False,False,CBS-DK,False,90.0171,7803,15607,12481623,17261931,,-1,16,CBS,7803,0,0,0,0,0,0,0,0,0,,15616,0,0,0,0,7803,0,35,0,0,0
15,9,8,True,True,False,True,False,False,CBSH-RM-DK,True,90.0139,489,979,444617,630920,,-1,21,CBSH-RM,409,0,0,75,5,0,0,0,0,0,,993,0,487,2,0,0,0,187,0,0,0
20,12,4,True,True,False,True,False,False,CBSH-RM-DK,True,90.027,1489,2979,2201259,2895148,,-1,51,CBSH-RM,874,0,0,243,372,0,0,0,0,0,,2998,0,1489,0,0,0,0,359,0,0,0
20,6,4,True,True,False,False,False,False,CBS-DK,False,90.0261,2956,5913,1607998,2180481,,-1,14,CBS,2956,0,0,0,0,0,0,0,0,0,,5932,0,0,0,0,2956,0,60,0,0,0
25,23,4,True,True,False,True,False,False,CBSH-RM-DK,False,90.0127,1636,3273,1055907,1597073,,-1,26,CBSH-RM,1361,0,0,249,26,0,0,0,0,0,,3297,0,1636,0,0,0,0,154,0,0,0
35,15,8,True,True,False,True,False,False,CBSH-RM-DK,False,90.0617,1131,2263,2508934,3322869,,-1,78,CBSH-RM,0,0,0,513,618,0,0,0,0,0,,2297,0,1131,0,0,0,0,2592,0,0,0
25,2,8,True,True,False,True,False,False,CBSH-RM-DK,False,90.0591,1233,2467,1130177,1528920,,-1,76,CBSH-RM,1067,0,0,12,154,0,0,0,0,0,,2491,0,1233,0,0,0,0,551,0,0,0
20,22,8,True,True,False,True,False,False,CBSH-RM-DK,True,90.0273,2008,4017,4161621,5075888,,-1,88,CBSH-RM,650,0,0,273,1085,0,0,0,0,0,,4036,0,2008,0,0,0,0,604,0,0,0
15,4,4,True,True,False,False,False,False,CBS-DK,False,90.0048,4443,8887,8800378,11351717,,-1,16,CBS,4443,0,0,0,0,0,0,0,0,0,,8901,0,0,0,0,4443,0,21,0,0,0
35,18,4,True,True,False,True,False,False,CBSH-RM-DK,False,90.0525,740,1481,2472898,2958295,,-1,110,CBSH-RM,272,0,0,50,418,0,0,0,0,0,,1515,0,740,0,0,0,0,713,0,0,0
40,14,4,True,True,False,True,False,False,CBSH-RM-DK,True,90.0131,1404,2809,5102685,6042189,,-1,80,CBSH-RM,0,0,0,375,1029,0,0,0,0,0,,2848,0,1404,0,0,0,0,989,0,0,0
15,16,4,True,True,False,True,False,False,CBSH-RM-DK,True,5.33239,354,709,627887,786907,,2120,23,CBSH-RM,339,0,0,10,5,0,0,0,0,0,,723,0,343,5,6,0,1,0,0,0,0
35,10,4,True,True,False,True,False,False,CBSH-RM-DK,True,90.01,2439,4879,3047576,4542237,,-1,40,CBSH-RM,190,0,0,1962,287,0,0,0,0,0,,4913,0,2439,0,0,0,0,637,0,0,0
40,16,8,True,True,False,True,False,False,CBSH-RM-DK,False,90.0997,995,1991,2152866,3032891,,-1,54,CBSH-RM,0,0,0,637,358,0,0,0,0,0,,2030,0,995,0,0,0,0,1876,0,0,0
10,8,4,True,True,False,True,False,False,CBSH-RM-DK,False,2.76883,59,119,149731,182382,,1246,20,CBSH-RM,43,0,0,0,16,0,0,0,0,0,,128,0,19,35,5,0,1,0,0,0,0
45,0,8,True,True,False,False,False,False,CBS-DK,False,90.0232,1148,2295,640149,1204177,,-1,17,CBS,1148,0,0,0,0,0,0,0,0,0,,2339,0,0,0,0,1148,0,2571,0,0,0
40,0,4,True,True,False,True,False,False,CBSH-RM-DK,True,90.0459,907,1814,7141667,7871454,,-1,71,CBSH-RM,0,0,0,40,867,0,0,0,0,0,,1854,0,907,0,0,0,0,450,0,0,0
10,5,8,True,True,False,True,False,False,CBSH-RM-DK,False,90.0042,311,623,843069,1033859,,-1,49,CBSH-RM,296,0,0,0,15,0,0,0,0,0,,632,0,311,0,0,0,0,60,0,0,0
15,1,8,True,True,False,True,False,False,CBSH-RM-DK,True,90.0489,1105,2211,1997055,2536778,,-1,42,CBSH-RM,919,0,0,73,113,0,0,0,0,0,,2225,0,1105,0,0,0,0,490,0,0,0
30,7,8,True,True,False,True,False,False,CBSH-RM-DK,True,90.0411,824,1649,3229384,3823035,,-1,74,CBSH-RM,216,0,0,0,608,0,0,0,0,0,,1678,0,824,0,0,0,0,492,0,0,0
25,8,4,True,True,False,False,False,False,CBS-DK,False,90.025,3869,7739,2113702,3635931,,-1,16,CBS,3869,0,0,0,0,0,0,0,0,0,,7763,0,0,0,0,3869,0,95,0,0,0
30,19,4,True,True,False,False,False,False,CBS-DK,False,90.0193,2593,5173,955710,1774786,,-1,17,CBS,2593,0,0,0,0,0,0,0,0,0,,5202,0,0,0,0,2593,0,100,0,0,0
15,24,8,True,True,False,True,False,False,CBSH-RM-DK,False,90.001,903,1807,3250895,3696523,,-1,72,CBSH-RM,426,0,0,70,407,0,0,0,0,0,,1821,0,654,247,2,0,0,102,0,0,0
30,20,8,True,True,False,True,False,False,CBSH-RM-DK,False,90.1096,698,1397,3403152,3835947,,-1,69,CBSH-RM,0,0,0,198,500,0,0,0,0,0,,1426,0,698,0,0,0,0,1546,0,0,0
15,11,8,True,True,False,False,False,False,CBS-DK,False,90.0055,3421,6843,2988476,5344803,,-1,23,CBS,3421,0,0,0,0,0,0,0,0,0,,6857,0,0,0,0,3421,0,234,0,0,0
35,7,8,True,True,False,False,False,False,CBS-DK,False,90.0029,1394,2789,569740,1060530,,-1,11,CBS,1394,0,0,0,0,0,0,0,0,0,,2823,0,0,0,0,1394,0,993,0,0,0
20,3,8,True,True,False,True,False,False,CBSH-RM-DK,False,90.0875,389,779,2299382,2549286,,-1,59,CBSH-RM,217,0,0,25,147,0,0,0,0,0,,798,0,364,25,0,0,0,300,0,0,0
35,20,8,True,True,False,True,False,False,CBSH-RM-DK,True,90.0522,899,1799,3558248,4149036,,-1,73,CBSH-RM,0,0,0,341,558,0,0,0,0,0,,1833,0,899,0,0,0,0,2284,0,0,0
15,20,4,True,True,False,False,False,False,CBS-DK,False,90.0077,7355,14711,4534228,7122094,,-1,20,CBS,7355,0,0,0,0,0,0,0,0,0,,14725,0,0,0,0,7355,0,105,0,0,0
20,3,8,True,True,False,True,False,False,CBSH-RM-DK,True,90.0917,410,821,2428585,2692497,,-1,59,CBSH-RM,230,0,0,25,155,0,0,0,0,0,,840,0,385,25,0,0,0,255,0,0,0
20,16,4,True,True,False,True,False,False,CBSH-RM-DK,False,90.0075,2999,5999,6227778,7605897,,-1,35,CBSH-RM,2851,0,0,126,22,0,0,0,0,0,,6018,0,2955,44,0,0,0,22,0,0,0
20,17,4,True,True,False,True,False,False,CBSH-RM-DK,True,90.0077,1426,2853,1016648,1395142,,-1,59,CBSH-RM,1367,0,0,16,43,0,0,0,0,0,,2872,0,1426,0,0,0,0,119,0,0,0
40,12,4,True,True,False,True,False,False,CBSH-RM-DK,False,90.0003,1673,3347,8176426,9118862,,-1,76,CBSH-RM,6,0,0,361,1306,0,0,0,0,0,,3386,0,1673,0,0,0,0,933,0,0,0
40,21,8,True,True,False,True,False,False,CBSH-RM-DK,True,90.004,805,1611,1317487,1540137,,-1,145,CBSH-RM,495,0,0,89,221,0,0,0,0,0,,1650,0,805,0,0,0,0,1393,0,0,0
10,1,4,True,True,False,True,False,False,CBSH-RM-DK,False,90.0027,1640,3281,3819396,4686869,,-1,22,CBSH-RM,1619,0,0,10,11,0,0,0,0,0,,3290,0,1640,0,0,0,0,123,0,0,0
15,23,8,True,True,False,True,False,False,CBSH-RM-DK,True,7.31139,229,459,307928,408226,,2087,29,CBSH-RM,191,0,0,16,22,0,0,0,0,0,,473,0,229,0,0,0,1,0,0,0,0
15,20,4,True,True,False,True,False,False,CBSH-RM-DK,False,90.007,2728,5457,4649962,6091915,,-1,40,CBSH-RM,2640,0,0,55,33,0,0,0,0,0,,5471,0,2728,0,0,0,0,116,0,0,0
15,14,8,True,True,False,False,False,False,CBS-DK,False,90.0007,3550,7101,2073414,3198289,,-1,22,CBS,3550,0,0,0,0,0,0,0,0,0,,7115,0,0,0,0,3550,0,153,0,0,0
35,2,8,True,True,False,False,False,False,CBS-DK,False,90.0343,1590,3166,717661,1373326,,-1,22,CBS,1590,0,0,0,0,0,0,0,0,0,,3200,0,0,0,0,1590,0,1266,0,0,0
40,11,4,True,True,False,True,False,False,CBSH-RM-DK,True,90.0113,1910,3821,5519871,6790021,,-1,83,CBSH-RM,0,0,0,334,1576,0,0,0,0,0,,3860,0,1910,0,0,0,0,739,0,0,0
30,24,4,True,True,False,True,False,False,CBSH-RM-DK,False,90.0473,1152,2304,8416036,9226282,,-1,88,CBSH-RM,0,0,0,321,831,0,0,0,0,0,,2334,0,1152,0,0,0,0,313,0,0,0
15,13,4,True,True,False,True,False,False,CBSH-RM-DK,True,90.0098,2597,5195,4154989,5938444,,-1,48,CBSH-RM,2519,0,0,28,50,0,0,0,0,0,,5209,0,2596,1,0,0,0,10,0,0,0
20,7,4,True,True,False,True,False,False,CBSH-RM-DK,False,90.0056,2325,4651,4283598,5987399,,-1,52,CBSH-RM,2141,0,0,48,136,0,0,0,0,0,,4670,0,2324,1,0,0,0,41,0,0,0
20,12,8,True,True,False,True,False,False,CBSH-RM-DK,False,90.0046,1321,2643,4978546,5832052,,-1,75,CBSH-RM,103,0,0,249,969,0,0,0,0,0,,2662,0,1321,0,0,0,0,1478,0,0,0
45,5,8,True,True,False,False,False,False,CBS-DK,False,90.0912,933,1867,365982,695021,,-1,11,CBS,933,0,0,0,0,0,0,0,0,0,,1911,0,0,0,0,933,0,4035,0,0,0
45,6,4,True,True,False,True,False,False,CBSH-RM-DK,False,90.0846,686,1373,1453904,1975477,,-1,42,CBSH-RM,32,0,0,302,352,0,0,0,0,0,,1417,0,686,0,0,0,0,1824,0,0,0
30,4,8,True,True,False,True,False,False,CBSH-RM-DK,True,90.0557,439,879,2733596,3107248,,-1,57,CBSH-RM,19,0,0,151,269,0,0,0,0,0,,908,0,439,0,0,0,0,918,0,0,0
20,19,4,True,True,False,True,False,False,CBSH-RM-DK,True,90.0023,5739,11479,2455729,3922838,,-1,34,CBSH-RM,5330,0,0,286,123,0,0,0,0,0,,11498,0,5739,0,0,0,0,44,0,0,0
15,2,8,True,True,False,True,False,False,CBSH-RM-DK,True,90.0007,639,1279,1172136,1434720,,-1,75,CBSH-RM,432,0,0,18,189,0,0,0,0,0,,1293,0,639,0,0,0,0,178,0,0,0
40,21,4,True,True,False,True,False,False,CBSH-RM-DK,False,90.0097,428,857,416351,533245,,-1,118,CBSH-RM,369,0,0,6,53,0,0,0,0,0,,896,0,428,0,0,0,0,341,0,0,0
